,Unnamed: 0,timestamp,id,x,y,datetime
157,157,1706537830,7,15.249603785616348,46.37529716078775,2024-01-29 14:17:10
158,158,1706537832,7,39.34417342206493,36.10145664448377,2024-01-29 14:17:12
159,159,1706537833,7,14.55248045991858,43.739126824877786,2024-01-29 14:17:13
160,160,1706537834,7,15.00685572550919,29.5282353225464,2024-01-29 14:17:14
161,161,1706537835,7,,,2024-01-29 14:17:15
162,162,1706537837,7,11.29335941524392,26.100030954440253,2024-01-29 14:17:17
163,163,1706537838,7,15.0685572550919,42.213514921526055,2024-01-29 14:17:18
164,164,1706537839,7,8.99447875183187,39.01989680167896,2024-01-29 14:17:19
165,165,1706537840,7,136.695267050886,44.907520266194794,2024-01-29 14:17:20
166,166,1706537842,7,14.99316051462487,35.02051845612539,2024-01-29 14:17:22
167,167,1706537843,7,19.205848155988757,37.140281351293616,2024-01-29 14:17:23
168,168,1706537844,7,33.47873646669105,35.0,2024-01-29 14:17:24
169,169,1706537845,7,,-inf,2024-01-29 14:17:25
170,170,1706537847,7,8.403158214027592,18.395414927743087,2024-01-29 14:17:27
171,171,1706537848,7,25.343396176500047,28.234905735249928,2024-01-29 14:17:28
172,172,1706537849,7,15.00272284817074,22.808568304761888,2024-01-29 14:17:29
173,173,1706537850,7,,,2024-01-29 14:17:30
174,174,1706537851,7,20.00068625773728,20.002917538363,2024-01-29 14:17:31
175,175,1706537852,7,18.75,38.62886838432159,2024-01-29 14:17:32
176,176,1706537854,7,6.734090352149451,32.07261355282242,2024-01-29 14:17:34
177,177,1706537856,7,11.25,29.0625,2024-01-29 14:17:36
178,178,1706537858,7,14.159810941157478,14.989716411736214,2024-01-29 14:17:38
179,179,1706537859,7,,inf,2024-01-29 14:17:39
180,180,1706537860,7,20.276832983791472,19.13953432023163,2024-01-29 14:17:40
181,181,1706537861,7,34.94848871811515,44.94164923274002,2024-01-29 14:17:41
182,182,1706537863,7,6.592732971900272,42.61347754372644,2024-01-29 14:17:43
183,183,1706537864,7,30.155972758895743,40.15597275889575,2024-01-29 14:17:44
184,184,1706537865,7,44.53773554660053,39.97579056941504,2024-01-29 14:17:45
185,185,1706537866,7,3.912419731352962,36.0078968571958,2024-01-29 14:17:46
186,186,1706537868,7,,,2024-01-29 14:17:48
187,187,1706537869,7,7.463469404396664,30.362174278674573,2024-01-29 14:17:49
188,188,1706537870,7,15.003993630855122,16.255990446282688,2024-01-29 14:17:50
189,189,1706537871,7,70.46183913204632,34.86823917371053,2024-01-29 14:17:51
190,190,1706537873,7,,,2024-01-29 14:17:53
191,191,1706537874,7,,,2024-01-29 14:17:54
192,192,1706537875,7,18.50362496922776,21.5013434836148,2024-01-29 14:17:55
193,193,1706537876,7,33.52415436446254,35.010839853810985,2024-01-29 14:17:56
194,194,1706537878,7,5.237249974153912,34.771063571952304,2024-01-29 14:17:58
195,195,1706537879,7,14.567773128730677,13.70331938619202,2024-01-29 14:17:59
196,196,1706537880,7,15.005432796344447,30.0,2024-01-29 14:18:00
197,197,1706537881,7,15.114232638127053,17.89817447859529,2024-01-29 14:18:01
198,198,1706537882,7,25.01204938074432,14.991831455487794,2024-01-29 14:18:02
199,199,1706537883,7,,-inf,2024-01-29 14:18:03
200,200,1706537884,7,18.737310985010843,47.19469413109675,2024-01-29 14:18:04
201,201,1706537885,7,15.01367897075026,13.46827768418808,2024-01-29 14:18:05
202,202,1706537886,7,39.42098483267084,36.10845885747134,2024-01-29 14:18:06
203,203,1706537888,7,14.915822532783196,22.7809334497937,2024-01-29 14:18:08
204,204,1706537890,7,17.905608196500346,40.024881557874224,2024-01-29 14:18:10
205,205,1706537892,7,44.56704772216127,39.992671474972575,2024-01-29 14:18:12
206,206,1706537893,7,25.331285707468226,31.77275976702945,2024-01-29 14:18:13
207,207,1706537894,7,,,2024-01-29 14:18:14
208,208,1706537895,7,15.09052326526222,25.0,2024-01-29 14:18:15
209,209,1706537896,7,-1.971519403834854,31.65585466465709,2024-01-29 14:18:16
210,210,1706537897,7,15.641196033042805,14.880191074346303,2024-01-29 14:18:17
211,211,1706537898,7,30.31821163190636,28.556829361964883,2024-01-29 14:18:18
212,212,1706537899,7,14.687295371151777,44.25999664554068,2024-01-29 14:18:19
213,213,1706537901,7,27.65402855641102,39.006812850384954,2024-01-29 14:18:21
214,214,1706537903,7,11.236288548981598,24.231415454499984,2024-01-29 14:18:23
215,215,1706537904,7,-1.6823089256537,25.82942276858657,2024-01-29 14:18:24
216,216,1706537905,7,,-inf,2024-01-29 14:18:25
217,217,1706537906,7,,,2024-01-29 14:18:26
218,218,1706537907,7,,inf,2024-01-29 14:18:27
219,219,1706537908,7,18.56781021244734,21.445261924798043,2024-01-29 14:18:28
220,220,1706537909,7,,,2024-01-29 14:18:29
221,221,1706537912,7,-0.295405694150432,28.5568242882312,2024-01-29 14:18:32
222,222,1706537924,7,34.05010843313505,31.932125196744074,2024-01-29 14:18:44
223,223,1706537968,7,15.078931647514809,29.974481019498597,2024-01-29 14:19:28
224,224,1706537969,7,11.241348659276468,21.409319057269936,2024-01-29 14:19:29
225,225,1706537970,10,15.15486572569,33.256455524700314,2024-01-29 14:19:30
226,226,1706537971,7,57.075497387657286,30.001044134183097,2024-01-29 14:19:31
227,227,1706537972,7,34.13861631064154,30.0,2024-01-29 14:19:32
228,228,1706537974,10,10.985852623886132,47.26608541490855,2024-01-29 14:19:34
229,229,1706537976,7,,,2024-01-29 14:19:36
230,230,1706537978,3,17.423166371578333,32.03254890129287,2024-01-29 14:19:38
231,231,1706537980,2,14.979984431995916,44.406722568341685,2024-01-29 14:19:40
232,232,1706537981,3,23.922485183856598,29.35796551528104,2024-01-29 14:19:41
233,233,1706537982,6,8.627711945348246,39.59578395901119,2024-01-29 14:19:42
234,234,1706537983,10,10.391027635964193,38.927452052001534,2024-01-29 14:19:43
235,235,1706537984,1,37.00327106131703,30.0,2024-01-29 14:19:44
236,236,1706537985,3,34.0696303660994,30.0,2024-01-29 14:19:45
237,237,1706537986,1,11.282082307365172,33.86768766799046,2024-01-29 14:19:46
238,238,1706537987,10,28.917988204682604,30.132739336120057,2024-01-29 14:19:47
239,239,1706537989,3,18.719928765982303,29.068476479607664,2024-01-29 14:19:49
240,240,1706537990,3,11.187153490281526,31.69355679296652,2024-01-29 14:19:50
241,241,1706537991,7,,,2024-01-29 14:19:51
242,242,1706537992,10,-1.242756271540735,30.0,2024-01-29 14:19:52
243,243,1706537993,3,18.733333427301567,30.00839780640536,2024-01-29 14:19:53
244,244,1706537995,10,10.41377603898374,38.758671883048784,2024-01-29 14:19:55
245,245,1706537997,7,,,2024-01-29 14:19:57
246,246,1706537998,7,,,2024-01-29 14:19:58
247,247,1706537999,1,,,2024-01-29 14:19:59
248,248,1706538000,10,9.98948439775587,20.06249964761908,2024-01-29 14:20:00
249,249,1706538001,2,8.569559309690277,39.606226423771915,2024-01-29 14:20:01
250,250,1706538002,3,-27.45354259371852,20.03779716078775,2024-01-29 14:20:02
251,251,1706538003,3,-1.959112956270737,31.65566528279695,2024-01-29 14:20:03
252,252,1706538004,6,,,2024-01-29 14:20:04
253,253,1706538005,7,,,2024-01-29 14:20:05
254,254,1706538006,7,10.372952295849496,38.91533172415068,2024-01-29 14:20:06
255,255,1706538008,7,15.001945025575331,44.36891724412824,2024-01-29 14:20:08
256,256,1706538009,7,18.010042093647048,15.630146514808803,2024-01-29 14:20:09
257,257,1706538010,1,4.412639807463705,31.783876171442294,2024-01-29 14:20:10
258,258,1706538011,10,4.40492804396446,35.940191740262655,2024-01-29 14:20:11
259,259,1706538017,1,11.461683166949442,21.477582097749124,2024-01-29 14:20:17
260,260,1706538018,6,-10.235296746452676,36.31154058478539,2024-01-29 14:20:18
261,261,1706538020,10,-3.527581764556231,31.830058406796557,2024-01-29 14:20:20
262,262,1706538022,6,10.352736901507472,21.07978226017159,2024-01-29 14:20:22
263,263,1706538030,7,21.560158980796672,34.69040598934286,2024-01-29 14:20:30
264,264,1706538032,1,55.63670004040804,15.029244659623055,2024-01-29 14:20:32
265,265,1706538034,3,56.9662301249672,29.974806580783923,2024-01-29 14:20:34
266,266,1706538035,6,-9.349538735654464,36.077376899911584,2024-01-29 14:20:35
267,267,1706538036,10,,,2024-01-29 14:20:36
268,268,1706538038,10,14.919794231587073,20.109522874794813,2024-01-29 14:20:38
269,269,1706538039,3,-4.160181731386828,29.99945800730945,2024-01-29 14:20:39
270,270,1706538040,7,30.488913730588905,25.0,2024-01-29 14:20:40
271,271,1706538041,6,2.344917636636175,38.97629524425652,2024-01-29 14:20:41
272,272,1706538042,10,14.706746395296936,14.12706071074326,2024-01-29 14:20:42
273,273,1706538043,10,14.97463670903312,24.980220232968207,2024-01-29 14:20:43
274,274,1706538045,3,14.997998443199592,34.996318315484125,2024-01-29 14:20:45
275,275,1706538046,6,-10.24913281169512,36.31282519561433,2024-01-29 14:20:46
276,276,1706538047,2,,,2024-01-29 14:20:47
277,277,1706538048,10,1.109298038052692,29.91998422642128,2024-01-29 14:20:48
278,278,1706538049,3,,,2024-01-29 14:20:49
279,279,1706538050,7,16.672906761307075,20.018720283921223,2024-01-29 14:20:50
280,280,1706538051,10,8.980750081239961,39.02154635311264,2024-01-29 14:20:51
281,281,1706538052,7,30.334299270407342,28.549106775245907,2024-01-29 14:20:52
282,282,1706538054,3,45.68211631906354,25.72454361964882,2024-01-29 14:20:54
283,283,1706538056,3,-10.241968250795765,36.31293490437475,2024-01-29 14:20:56
284,284,1706538058,2,,,2024-01-29 14:20:58
285,285,1706538059,7,12.48699356356547,20.009226066388,2024-01-29 14:20:59
286,286,1706538060,2,10.357847491614274,38.92266883426635,2024-01-29 14:21:00
287,287,1706538061,10,18.156395762970096,44.47545209400888,2024-01-29 14:21:01
288,288,1706538062,3,14.978855576225929,25.02222840915517,2024-01-29 14:21:02
289,289,1706538063,10,7.439161900515085,30.45263767998436,2024-01-29 14:21:03
290,290,1706538065,6,-40.4109263987051,25.00086104019424,2024-01-29 14:21:05
291,291,1706538067,6,57.04434045383592,29.985377670188477,2024-01-29 14:21:07
292,292,1706538068,10,18.77460284370136,43.123276243838106,2024-01-29 14:21:08
293,293,1706538069,6,14.99497231663116,25.00502768336884,2024-01-29 14:21:09
294,294,1706538070,10,14.97364783474211,37.89352389485781,2024-01-29 14:21:10
295,295,1706538071,2,9.846135114085008,25.010466134455235,2024-01-29 14:21:11
296,296,1706538072,7,18.827801023013265,47.19826696105061,2024-01-29 14:21:12
297,297,1706538073,2,11.26323872927044,21.410568743330742,2024-01-29 14:21:13
298,298,1706538074,7,18.289637796754512,15.083951727447602,2024-01-29 14:21:14
299,299,1706538076,10,17.48357552324088,42.45202119678161,2024-01-29 14:21:16
300,300,1706538078,6,-13.75177176105086,35.00409397022686,2024-01-29 14:21:18
301,301,1706538080,10,14.997371025887151,34.996748043856705,2024-01-29 14:21:20
302,302,1706538081,10,22.950793063461727,36.881748696145365,2024-01-29 14:21:21
303,303,1706538082,3,,,2024-01-29 14:21:22
304,304,1706538083,7,17.906953418891597,15.609546519656494,2024-01-29 14:21:23
305,305,1706538084,6,25.33024941814193,31.76003117726774,2024-01-29 14:21:24
306,306,1706538086,3,18.189571357977453,15.426650959872395,2024-01-29 14:21:26
307,307,1706538087,10,-10.22706987584165,36.30948386713264,2024-01-29 14:21:27
308,308,1706538088,3,18.78620930610492,30.0,2024-01-29 14:21:28
309,309,1706538089,7,26.014520320209673,36.02248866135479,2024-01-29 14:21:29
310,310,1706538090,6,30.400225825101288,24.996917342206487,2024-01-29 14:21:30
311,311,1706538091,10,-0.347049515269248,28.545842647328232,2024-01-29 14:21:31
312,312,1706538092,2,,,2024-01-29 14:21:32
313,313,1706538093,10,18.185867675155585,15.425262078814194,2024-01-29 14:21:33
314,314,1706538095,7,15.03612353196118,33.31606893511807,2024-01-29 14:21:35
315,315,1706538097,7,,,2024-01-29 14:21:37
316,316,1706538098,3,15.073015249863204,45.784782322499176,2024-01-29 14:21:38
317,317,1706538099,7,21.357010323932528,20.416180349588195,2024-01-29 14:21:39
318,318,1706538100,10,15.000543279634446,33.30769382780249,2024-01-29 14:21:40
319,319,1706538101,6,11.676503302597666,24.979123069360845,2024-01-29 14:21:41
320,320,1706538103,6,38.702984325943774,33.42118169891201,2024-01-29 14:21:43
321,321,1706538105,10,,,2024-01-29 14:21:45
322,322,1706538106,10,10.422859369937974,21.243637471495287,2024-01-29 14:21:46
323,323,1706538107,6,,,2024-01-29 14:21:47
324,324,1706538108,10,9.086608172602412,25.026619252406924,2024-01-29 14:21:48
325,325,1706538109,7,16.960001499335,14.938051360567778,2024-01-29 14:21:49
326,326,1706538111,7,14.681993125048674,14.10531867624142,2024-01-29 14:21:51
327,327,1706538113,6,14.994567203655553,35.11980892565369,2024-01-29 14:21:53
328,328,1706538114,10,,,2024-01-29 14:21:54
329,329,1706538115,3,,,2024-01-29 14:21:55
330,330,1706538116,10,-7.878649504014113,34.97025989983863,2024-01-29 14:21:56
331,331,1706538118,10,,,2024-01-29 14:21:58
332,332,1706538120,10,11.447084106131832,21.443203269899723,2024-01-29 14:22:00
333,333,1706538122,2,33.372813886769045,27.228950162204008,2024-01-29 14:22:02
334,334,1706538123,2,10.428717295123612,21.23901700308196,2024-01-29 14:22:03
335,335,1706538124,3,21.383362267163047,20.416256888075644,2024-01-29 14:22:04
336,336,1706538125,6,9.853258781261507,24.995114316648383,2024-01-29 14:22:05
337,337,1706538126,10,,,2024-01-29 14:22:06
338,338,1706538127,2,21.374343159847434,20.401133383195315,2024-01-29 14:22:07
339,339,1706538128,6,37.06682487096057,29.985035532637728,2024-01-29 14:22:08
340,340,1706538129,6,,,2024-01-29 14:22:09
341,341,1706538130,7,2.324368867384795,38.998576648842125,2024-01-29 14:22:10
342,342,1706538131,10,8.984732584251958,39.020324122045295,2024-01-29 14:22:11
343,343,1706538132,6,14.16939598015122,15.004093970226831,2024-01-29 14:22:12
344,344,1706538133,6,-1.243321939351311,29.98955865816904,2024-01-29 14:22:13
345,345,1706538134,10,-7.922222190899497,35.000000000000014,2024-01-29 14:22:14
346,346,1706538135,10,24.169363775911226,29.99755715832419,2024-01-29 14:22:15
347,347,1706538136,6,,,2024-01-29 14:22:16
348,348,1706538137,7,,,2024-01-29 14:22:17
349,349,1706538138,2,17.49809956346204,17.499866232887882,2024-01-29 14:22:18
350,350,1706538139,3,11.454186882325304,21.45132428533066,2024-01-29 14:22:19
351,351,1706538140,10,-7.924399743270925,35.000000000000014,2024-01-29 14:22:20
352,352,1706538142,7,11.252735794150052,12.813525922806267,2024-01-29 14:22:22
353,353,1706538143,2,15.005971607558305,14.861791475519254,2024-01-29 14:22:23
354,354,1706538144,10,11.25389928794974,24.198726602113084,2024-01-29 14:22:24
355,355,1706538145,3,,,2024-01-29 14:22:25
356,356,1706538146,6,,,2024-01-29 14:22:26
357,357,1706538147,7,11.503980501110789,21.50003391873504,2024-01-29 14:22:27
358,358,1706538148,7,,,2024-01-29 14:22:28
359,359,1706538149,2,14.987371030363883,33.310605654554585,2024-01-29 14:22:29
360,360,1706538150,7,11.249999999999986,20.626317608262905,2024-01-29 14:22:30
361,361,1706538151,7,17.102535968712278,15.00924797338052,2024-01-29 14:22:31
362,362,1706538153,6,14.98006950537756,16.256665883080156,2024-01-29 14:22:33
363,363,1706538155,7,11.673099243633311,25.002162835180886,2024-01-29 14:22:35
364,364,1706538156,10,7.437375439532275,30.480562240631023,2024-01-29 14:22:36
365,365,1706538157,2,,,2024-01-29 14:22:37
366,366,1706538159,10,18.501341129174392,29.0935823588532,2024-01-29 14:22:39
367,367,1706538161,10,7.422077557484201,30.47532556613673,2024-01-29 14:22:41
368,368,1706538163,6,,,2024-01-29 14:22:43
369,369,1706538164,2,-1.208767395495869,29.99569479902883,2024-01-29 14:22:44
370,370,1706538165,7,,,2024-01-29 14:22:45
371,371,1706538166,3,7.393190488640784,30.477227078982725,2024-01-29 14:22:46
372,372,1706538167,10,,,2024-01-29 14:22:47
373,373,1706538169,3,-15.469151576667386,34.2195332608564,2024-01-29 14:22:49
374,374,1706538171,7,16.233674309615395,18.15348142343795,2024-01-29 14:22:51
375,375,1706538172,2,17.903448844372726,15.644826733440912,2024-01-29 14:22:52
376,376,1706538173,6,19.050712340176403,33.91825725635035,2024-01-29 14:22:53
377,377,1706538175,7,57.06116885389479,29.999140999474385,2024-01-29 14:22:55
378,378,1706538176,2,15.001364656742275,24.938919267674695,2024-01-29 14:22:56
379,379,1706538177,10,-3.732998497572488,28.11729608290076,2024-01-29 14:22:57
380,380,1706538178,6,10.548164196780542,38.60560102647201,2024-01-29 14:22:58
381,381,1706538179,7,37.04377879091496,29.975310404761068,2024-01-29 14:22:59
