id,time,x,y,player_id
739,2,340.711,495.538,16
740,2,577.398,442.561,13
741,2,720.211,426.228,2
742,2,338.773,323.815,3
743,2,679.789,237.796,17
744,2,640.0,436.983,9
745,2,720.211,426.228,2
746,2,439.446,558.313,16
747,2,405.333,552.0,2
748,2,405.333,552.0,2
749,2,253.926,397.927,6
750,2,405.333,552.0,2
751,2,526.396,401.219,16
752,2,577.398,442.561,13
753,2,405.333,552.0,2
754,2,525.99,686.521,2
755,2,525.473,686.069,12
756,2,645.766,588.821,16
757,2,325.155,549.491,1
758,2,325.155,549.491,1
759,2,645.766,588.821,16
760,2,421.662,481.288,17
761,2,441.674,585.903,16
762,2,325.155,549.491,1
763,2,338.773,323.815,3
764,2,653.468,530.483,16
765,2,373.207,408.0,4
766,2,222.841,423.045,5
767,2,274.302,436.983,4
768,2,733.451,333.285,2
769,2,484.464,678.975,10
770,2,731.104,425.793,2
771,2,525.473,686.069,12
772,2,365.734,370.732,6
773,2,282.385,444.488,1
774,2,731.104,425.793,2
775,2,308.197,399.114,17
776,2,302.89,420.564,6
777,2,282.385,444.488,1
778,2,827.835,421.436,2
779,2,203.756,660.036,4
780,2,941.051,528.226,2
781,2,306.468,424.925,17
782,2,281.207,425.033,7
783,2,640.0,650.444,8
784,2,525.473,686.069,12
785,2,338.773,323.815,3
786,2,422.026,674.125,16
787,2,499.956,719.194,5
788,2,699.246,497.317,13
789,2,282.385,444.488,1
790,2,319.803,414.781,17
791,2,693.544,472.564,2
792,2,341.957,419.059,6
793,2,733.506,431.016,2
794,2,733.506,431.016,2
795,2,680.707,32.6765,2
796,2,504.686,680.731,13
797,2,203.756,660.036,4
798,2,733.407,322.519,2
799,2,319.803,414.781,17
800,2,504.686,680.731,13
801,2,720.546,90.6327,2
802,2,461.189,630.526,5
803,2,541.133,413.543,2
804,2,525.473,686.069,12
805,2,737.067,114.996,2
806,2,282.385,444.488,1
807,2,273.45,272.529,1
808,2,320.0,524.83,14
809,2,737.067,114.996,2
810,2,623.373,157.333,2
811,2,322.772,387.86,4
812,2,382.401,408.0,2
813,2,705.049,302.442,2
814,2,729.93,185.237,2
815,2,494.401,732.459,6
816,2,566.53,399.215,2
817,2,566.53,399.215,2
818,2,566.53,399.215,2
819,2,663.31,376.441,4
820,2,499.762,730.669,16
821,2,734.085,319.033,2
822,2,930.38,327.795,2
823,2,401.888,317.14,3
824,2,320.0,524.83,14
825,2,519.884,733.049,14
826,2,930.38,327.795,2
827,2,426.667,343.559,3
828,2,930.38,327.795,2
829,2,297.882,423.462,6
830,2,525.473,686.069,12
831,2,369.557,400.46,3
832,2,533.333,223.385,4
833,2,319.803,414.781,17
834,2,930.38,327.795,2
835,2,372.684,421.923,4
836,2,281.207,425.033,7
837,2,372.684,421.923,4
838,2,930.38,327.795,2
839,2,297.882,423.462,6
840,2,328.52,374.154,16
841,2,716.06,426.287,2
842,2,685.976,865.304,12
843,2,733.134,331.643,2
844,2,720.298,148.358,2
845,2,685.976,865.304,12
846,2,525.479,406.496,17
847,2,736.107,329.639,2
848,2,297.882,423.462,6
849,2,273.45,272.529,1
850,2,682.738,435.662,2
851,2,368.061,463.791,2
852,2,519.884,733.049,14
853,2,525.479,406.496,17
854,2,368.061,463.791,2
855,2,539.754,417.756,2
856,2,539.754,417.756,2
857,2,461.189,630.526,5
858,2,525.24,694.929,16
859,2,484.464,678.975,10
860,2,539.754,417.756,2
861,2,639.409,593.126,8
862,2,729.93,324.267,2
863,2,544.893,4.70744,2
864,2,372.684,421.923,4
865,2,680.212,32.1047,2
866,2,504.686,680.731,13
867,2,437.636,797.085,17
868,2,569.362,653.744,8
869,2,246.239,541.691,17
870,2,680.212,32.1047,2
871,2,714.869,421.759,2
872,2,519.884,733.049,14
873,2,213.95,465.829,7
874,2,525.24,694.929,16
875,2,940.019,463.791,2
876,2,940.019,463.791,2
877,2,725.652,330.48,2
878,2,951.266,147.172,2
879,2,746.812,141.397,2
880,2,769.339,480.687,2
881,2,541.538,415.927,2
882,2,503.235,406.681,11
883,2,721.409,299.377,2
884,2,721.409,299.377,2
885,2,553.273,414.734,2
886,2,304.329,290.355,6
887,2,736.673,118.544,2
888,2,711.28,-205.96,2
889,2,525.24,694.929,16
890,2,711.28,-205.96,2
891,2,711.28,-205.96,2
892,2,711.28,-205.96,2
893,2,372.684,421.923,4
894,2,711.28,-205.96,2
895,2,711.28,-205.96,2
896,2,711.28,-205.96,2
897,2,213.95,465.829,7
898,2,273.45,272.529,1
899,2,790.038,945.376,13
900,2,525.24,694.929,16
901,2,711.28,-205.96,2
902,2,635.068,592.126,5
903,2,711.28,-205.96,2
904,2,711.28,-205.96,2
905,2,671.648,480.802,11
906,2,500.553,676.346,17
907,2,273.45,272.529,1
908,2,730.828,108.201,2
909,2,736.425,444.478,2
910,2,933.229,332.033,2
911,2,372.684,421.923,4
912,2,725.918,309.099,2
913,2,519.884,733.049,14
914,2,357.332,331.845,2
915,2,304.329,290.355,6
916,2,519.699,696.722,2
917,2,500.553,676.346,17
918,2,268.153,452.24,17
919,2,761.73,450.784,2
920,2,845.552,311.641,2
921,2,733.911,113.764,2
922,2,733.773,124.987,2
923,2,686.968,144.158,2
924,2,776.794,282.081,2
925,2,268.153,452.24,17
926,2,646.209,97.0881,11
927,2,508.496,414.781,17
928,2,99.7548,644.92,4
929,2,512.392,712.107,3
930,2,273.45,272.529,1
931,2,714.626,79.7995,2
932,2,726.451,430.67,2
933,2,508.496,414.781,17
934,2,640.0,638.988,9
935,2,519.884,733.049,14
936,2,519.884,733.049,14
937,2,723.602,300.326,2
938,2,384.349,419.059,2
939,2,729.895,431.074,2
940,2,512.741,839.23,10
941,2,519.884,733.049,14
942,2,901.481,414.583,2
943,2,99.7548,644.92,4
944,2,705.049,63.7103,2
945,2,273.45,272.529,1
946,2,705.049,63.7103,2
947,2,685.976,865.304,12
948,2,705.049,63.7103,2
949,2,705.049,63.7103,2
950,2,733.911,313.572,2
951,2,266.332,409.894,6
952,2,735.476,492.464,2
953,2,856.089,419.302,2
954,2,530.961,574.265,2
955,2,525.24,694.929,16
956,2,270.513,422.526,3
957,2,99.7548,644.92,4
958,2,376.868,344.077,17
959,2,351.62,326.023,15
960,2,848.389,409.894,2
961,2,519.263,651.94,3
962,2,903.204,425.913,2
963,2,409.881,354.583,3
964,2,903.204,425.913,2
965,2,427.323,610.335,4
966,2,832.313,422.411,2
967,2,629.031,431.12,16
968,2,635.068,592.126,5
969,2,409.881,354.583,3
970,2,569.362,653.744,8
971,2,736.134,313.835,2
972,2,330.309,320.153,17
973,2,427.323,610.335,4
974,2,746.4,361.499,2
975,2,137.126,569.274,17
976,2,746.4,361.499,2
977,2,731.452,104.918,2
978,2,427.323,610.335,4
979,2,519.884,733.049,14
980,2,137.126,569.274,17
981,2,635.068,592.126,5
982,2,427.323,610.335,4
983,2,635.068,592.126,5
984,2,646.209,97.0881,11
985,2,266.332,409.894,6
986,2,841.001,425.453,2
987,2,384.202,415.696,4
988,2,841.001,425.453,2
989,2,841.001,425.453,2
990,2,292.014,593.98,17
991,2,841.001,425.453,2
992,2,341.078,356.859,16
993,2,511.149,704.121,4
994,2,287.87,434.995,5
995,2,511.149,704.121,4
996,2,841.001,425.453,2
997,2,433.003,366.972,16
998,2,287.87,434.995,5
999,2,433.003,366.972,16
1000,30,841.001,425.453,2
1001,30,543.509,410.766,2
1002,30,543.509,410.766,2
1003,30,523.95,693.044,2
1004,30,538.289,411.629,2
1005,30,538.289,411.629,2
1006,30,370.088,410.82,2
1007,30,370.088,410.82,2
1008,30,370.088,410.82,2
1009,30,364.473,422.549,2
1010,30,364.473,422.549,2
1011,30,364.473,422.549,2
1012,30,368.339,413.664,2
1013,30,374.753,431.109,2
1014,30,365.645,413.664,2
1015,30,429.968,537.493,2
1016,32,301.283,411.779,2
1017,32,301.283,411.779,2
1018,34,569.874,393.911,2
1019,36,569.874,393.911,2
1020,38,572.698,665.384,2
1021,40,738.407,419.501,2
1022,42,526.553,715.79,2
1023,42,365.759,411.637,2
1024,44,493.41,736.747,2
1025,44,348.529,505.606,2
1026,46,426.436,506.831,2
1027,46,426.436,506.831,2
1028,48,544.329,682.189,2
1029,48,364.614,415.024,2
1030,50,364.614,415.024,2
1031,50,364.614,415.024,2
1032,52,363.247,405.856,2
1033,54,363.247,405.856,2
1034,56,363.247,405.856,2
1035,58,363.247,405.856,2
1036,58,363.247,405.856,2
1037,60,536.095,412.557,2
1038,60,536.095,412.557,2
1039,62,536.095,412.557,2
1040,62,517.098,689.807,2
1041,64,740.784,419.227,2
1042,64,531.107,719.372,2
1043,66,350.588,494.241,2
1044,66,350.588,494.241,2
1045,68,350.588,494.241,2
1046,68,193.414,254.099,2
1047,70,366.551,411.574,2
1048,70,731.327,410.384,2
1049,72,731.327,410.384,2
1050,72,549.005,673.746,2
1051,74,554.549,408.0,2
1052,74,554.549,408.0,2
1053,76,542.515,413.477,2
1054,76,527.498,692.498,2
1055,78,527.498,692.498,2
1056,78,560.0,615.335,2
1057,80,560.0,615.335,2
1058,80,560.0,615.335,2
1059,82,560.0,615.335,2
1060,82,499.868,742.866,2
1061,84,499.868,742.866,2
1062,84,506.568,701.304,2
1063,86,506.568,701.304,2
1064,86,426.414,535.824,2
1065,88,426.414,535.824,2
1066,88,347.236,327.477,2
1067,90,367.717,412.586,2
1068,90,367.717,412.586,2
1069,92,367.717,412.586,2
1070,92,442.552,559.148,2
1071,94,539.851,413.718,2
1072,94,477.591,412.852,2
1073,96,477.591,412.852,2
1074,96,477.591,412.852,2
1075,98,477.591,412.852,2
1076,98,378.327,393.911,2
1077,100,378.327,393.911,2
1078,102,733.305,410.883,2
1079,104,367.309,410.875,2
1080,106,367.309,410.875,2
1081,106,498.985,703.11,2
1082,108,498.985,703.11,2
1083,108,496.366,608.295,2
1084,110,496.366,608.295,2
1085,110,434.657,541.11,2
1086,112,434.657,541.11,2
1087,112,506.568,701.304,2
1088,114,506.568,701.304,2
1089,116,366.101,417.18,2
1090,116,366.101,417.18,2
1091,118,426.951,520.146,2
1092,118,426.951,520.146,2
1093,120,736.244,487.261,2
1094,120,736.244,487.261,2
1095,122,736.244,487.261,2
1096,122,736.244,487.261,2
1097,124,543.465,415.084,2
1098,124,798.732,282.586,2
1099,126,798.732,282.586,2
1100,126,798.732,282.586,2
1101,128,798.732,282.586,2
1102,128,642.478,455.226,2
1103,130,842.745,415.269,2
1104,132,738.531,413.664,2
1105,132,556.472,441.763,2
1106,134,556.472,441.763,2
1107,136,556.472,441.763,2
1108,138,442.276,541.602,2
1109,140,442.276,541.602,2
1110,140,428.909,534.744,2
1111,142,365.047,415.269,2
1112,142,365.047,415.269,2
1113,144,365.047,415.269,2
1114,144,505.883,694.756,2
1115,146,505.883,694.756,2
1116,146,745.208,503.955,2
1117,148,745.208,503.955,2
1118,148,430.157,559.477,2
1119,150,365.342,413.774,2
1120,150,365.342,413.774,2
1121,152,365.342,413.774,2
1122,152,434.953,542.876,2
1123,154,434.953,542.876,2
1124,154,738.247,433.455,2
1125,156,505.162,730.029,2
1126,156,505.162,730.029,2
1127,158,343.334,526.535,2
1128,158,434.454,663.211,5
1129,160,366.138,413.718,2
1130,160,366.138,413.718,2
1131,162,366.138,413.718,2
1132,162,523.956,674.522,2
1133,164,523.956,674.522,2
1134,164,523.956,674.522,2
1135,166,523.956,674.522,2
1136,168,523.956,674.522,2
1137,170,523.956,674.522,2
1138,172,351.62,326.023,15
1139,172,523.956,674.522,2
1140,172,519.884,733.049,14
1141,174,523.956,674.522,2
1142,174,345.196,518.752,9
1143,176,292.014,593.98,17
1144,176,523.956,674.522,2
1145,178,729.846,415.278,2
1146,178,729.846,415.278,2
1147,180,729.846,415.278,2
1148,180,351.62,326.023,15
1149,182,790.038,945.376,13
1150,182,821.232,481.715,14
1151,184,453.46,653.057,16
1152,184,292.014,593.98,17
1153,186,729.846,415.278,2
1154,186,351.62,326.023,15
1155,188,749.578,492.402,2
1156,188,685.976,865.304,12
1157,190,790.038,945.376,13
1158,190,749.578,492.402,2
1159,192,351.62,326.023,15
1160,192,639.495,620.832,14
1161,194,532.052,379.8,15
1162,194,749.578,492.402,2
1163,196,373.965,468.715,5
1164,196,827.492,351.355,15
1165,198,739.899,492.728,15
1166,200,499.762,497.801,17
1167,200,749.578,492.402,2
1168,200,504.948,408.0,9
1169,202,790.038,945.376,13
1170,204,749.578,492.402,2
1171,204,293.96,777.209,8
1172,206,525.479,417.165,14
1173,206,372.065,566.944,1
1174,206,790.038,945.376,13
1175,208,499.762,497.801,17
1176,208,749.578,492.402,2
1177,208,453.46,653.057,16
1178,210,749.578,492.402,2
1179,210,790.038,945.376,13
1180,212,294.292,499.653,5
1181,212,525.479,417.165,14
1182,214,739.899,492.728,15
1183,214,504.948,408.0,9
1184,216,790.038,945.376,13
1185,216,582.89,772.346,12
1186,218,402.747,444.625,2
1187,218,664.779,408.231,15
1188,220,499.762,497.801,17
1189,220,751.821,351.733,17
1190,224,453.46,653.057,16
1191,224,520.523,686.843,13
1192,224,525.479,417.165,14
1193,226,664.779,408.231,15
1194,226,762.793,397.328,17
1195,228,520.523,686.843,13
1196,228,739.431,407.401,14
1197,230,631.071,442.973,16
1198,232,903.611,352.808,14
1199,234,327.272,617.981,2
1200,234,762.793,397.328,17
1201,236,956.523,369.491,16
1202,236,536.106,498.453,8
1203,236,529.621,391.463,15
1204,238,327.272,617.981,2
1205,238,523.445,410.384,5
1206,240,938.553,337.254,14
1207,240,434.79,532.018,13
1208,242,655.899,447.274,14
1209,242,636.881,450.026,15
1210,244,511.124,760.134,9
1211,246,511.149,704.121,4
1212,246,529.054,770.172,15
1213,248,496.779,437.346,13
1214,248,438.844,546.975,2
1215,250,511.124,760.134,9
1216,250,762.793,397.328,17
1217,252,428.391,550.473,2
1218,252,371.184,390.679,15
1219,256,511.998,652.597,10
1220,256,496.779,437.346,13
1221,258,392.722,380.338,15
1222,258,523.445,410.384,5
1223,258,956.523,369.491,16
1224,258,655.899,447.274,14
1225,260,695.32,421.923,12
1226,260,340.383,468.389,15
1227,262,820.728,373.176,17
1228,262,353.155,481.033,2
1229,264,792.686,285.033,5
1230,264,344.085,317.432,13
1231,266,316.035,309.626,13
1232,266,576.127,410.699,16
1233,268,943.175,317.495,17
1234,268,406.743,452.028,1
1235,270,316.035,309.626,13
1236,270,340.383,468.389,15
1237,272,730.54,408.0,5
1238,272,499.341,84.8404,16
1239,274,943.175,317.495,17
1240,274,515.79,701.609,9
1241,276,316.035,309.626,13
1242,276,655.899,447.274,14
1243,278,475.803,393.911,2
1244,278,730.54,412.594,5
1245,280,499.341,84.8404,16
1246,280,660.888,406.297,8
1247,282,359.525,392.538,13
1248,282,499.341,84.8404,16
1249,284,655.899,447.274,14
1250,284,533.333,402.921,15
1251,288,943.175,317.495,17
1252,288,730.54,412.594,5
1253,288,353.315,381.791,12
1254,290,537.711,491.133,8
1255,290,406.743,452.028,1
1256,290,440.285,536.92,2
1257,292,443.572,367.657,16
1258,292,730.54,412.594,5
1259,294,415.883,647.374,1
1260,294,533.333,402.921,15
1261,296,751.122,495.257,14
1262,296,943.175,317.495,17
1263,298,537.711,491.133,8
1264,298,511.149,704.121,4
1265,298,943.175,317.495,17
1266,298,730.54,412.594,5
1267,300,438.668,586.823,9
1268,300,353.315,381.791,12
1269,302,379.514,407.051,15
1270,302,433.769,587.418,16
1271,304,730.54,412.594,5
1272,304,527.45,402.556,13
1273,306,943.175,317.495,17
1274,306,866.667,385.6,14
1275,308,749.429,311.599,15
1276,308,650.151,444.182,5
1277,308,353.315,381.791,12
1278,312,646.209,97.0881,11
1279,312,943.175,317.495,17
1280,314,440.285,536.92,2
1281,314,436.736,537.702,13
1282,316,515.396,665.244,1
1283,316,866.667,385.6,14
1284,318,749.429,311.599,15
1285,318,433.769,587.418,16
1286,320,341.247,631.95,4
1287,320,516.51,674.027,5
1288,322,724.339,380.038,17
1289,322,440.285,536.92,2
1290,324,290.197,403.846,13
1291,324,537.711,491.133,8
1292,324,646.209,97.0881,11
1293,326,346.734,375.005,5
1294,328,514.944,687.701,13
1295,328,733.345,417.163,2
1296,330,749.429,311.599,15
1297,330,506.667,386.706,5
1298,332,866.667,385.6,14
1299,332,433.769,587.418,16
1300,334,514.944,687.701,13
1301,336,646.209,97.0881,11
1302,338,749.429,311.599,15
1303,338,746.667,389.917,16
1304,340,353.315,381.791,12
1305,342,654.846,408.0,2
1306,342,866.667,385.6,14
1307,344,514.944,687.701,13
1308,346,380.31,415.371,16
1309,346,515.396,665.244,1
1310,346,760.755,472.654,5
1311,348,436.596,534.238,10
1312,348,848.389,310.517,2
1313,348,321.514,573.368,7
1314,350,866.667,385.6,14
1315,350,528.522,404.503,17
1316,352,519.491,385.789,13
1317,352,734.219,400.629,12
1318,354,380.31,415.371,16
1319,354,866.667,385.6,14
1320,354,749.429,311.599,15
1321,356,734.008,410.778,12
1322,358,866.667,385.6,14
1323,358,443.166,545.178,1
1324,358,537.711,491.133,8
1325,360,646.209,97.0881,11
1326,360,430.065,523.185,17
1327,362,626.571,376.441,5
1328,362,524.357,375.954,16
1329,364,733.302,404.503,12
1330,366,341.247,631.95,4
1331,368,512.475,696.79,17
1332,372,866.667,385.6,14
1333,372,382.445,406.171,1
1334,372,518.718,675.235,16
1335,372,848.389,310.517,2
1336,376,733.302,404.503,12
1337,376,519.491,385.789,13
1338,378,531.766,500.51,15
1339,380,519.107,411.649,17
1340,382,525.346,408.949,16
1341,384,721.829,395.436,11
1342,384,814.334,312.622,2
1343,384,357.036,482.591,13
1344,384,668.967,432.34,8
1345,386,866.667,385.6,14
1346,386,382.445,406.171,1
1347,388,733.302,404.503,12
1348,388,348.422,492.603,17
1349,392,513.27,402.217,15
1350,392,762.603,444.945,2
1351,392,584.331,411.002,4
1352,394,533.333,402.145,14
1353,394,751.622,315.052,1
1354,394,668.967,432.34,8
1355,396,514.73,770.142,16
1356,396,659.924,346.444,11
1357,398,528.378,411.497,9
1358,398,573.119,443.502,2
1359,400,1013.87,299.922,12
1360,400,346.896,480.382,14
1361,402,756.842,408.0,4
1362,402,514.73,770.142,16
1363,404,267.213,411.779,5
1364,404,348.422,492.603,17
1365,406,257.154,471.94,2
1366,406,346.896,480.382,14
1367,408,267.213,411.779,5
