Unnamed: 0.1,Unnamed: 0,timestamp,id,x,y,datetime
686,686,1706538552,6,,,2024-01-29 14:29:12
687,687,1706538553,10,21.57407407407407,25.27777777777777,2024-01-29 14:29:13
688,688,1706538554,3,11.247826881462217,12.813255000716618,2024-01-29 14:29:14
689,689,1706538555,7,22.180097272100653,36.5435437724453,2024-01-29 14:29:15
690,690,1706538556,2,40.90186486084012,24.967009776949265,2024-01-29 14:29:16
691,691,1706538557,10,17.508025237725956,42.493981071705534,2024-01-29 14:29:17
692,692,1706538559,2,17.526785389806264,42.51770811843304,2024-01-29 14:29:19
693,693,1706538560,6,,,2024-01-29 14:29:20
694,694,1706538561,10,,,2024-01-29 14:29:21
695,695,1706538562,10,12.084865059962016,40.011614929426734,2024-01-29 14:29:22
696,696,1706538563,3,,,2024-01-29 14:29:23
697,697,1706538564,7,9.857369890345922,25.00841774672168,2024-01-29 14:29:24
698,698,1706538566,10,,,2024-01-29 14:29:26
699,699,1706538568,3,,,2024-01-29 14:29:28
700,700,1706538570,7,18.194023782551486,15.415004186383197,2024-01-29 14:29:30
701,701,1706538571,10,11.230457266593532,21.37745199751276,2024-01-29 14:29:31
702,702,1706538572,7,11.2597945684935,10.64827964372418,2024-01-29 14:29:32
703,703,1706538573,10,2.49372319023712,34.99631831548411,2024-01-29 14:29:33
704,704,1706538574,2,17.471828790991275,42.50136428281312,2024-01-29 14:29:34
705,705,1706538575,10,21.60266445716526,18.399015104115808,2024-01-29 14:29:35
706,706,1706538577,10,3.887914192223448,36.09120312411464,2024-01-29 14:29:37
707,707,1706538579,10,14.987727718280423,45.036816845158725,2024-01-29 14:29:39
708,708,1706538581,6,16.246264812296648,18.12686759385168,2024-01-29 14:29:41
709,709,1706538582,6,15.749089222852568,44.97416879417297,2024-01-29 14:29:42
710,710,1706538583,10,17.91932908723674,15.626996815427567,2024-01-29 14:29:43
711,711,1706538584,10,15.275962545663957,15.827887636991864,2024-01-29 14:29:44
712,712,1706538585,6,11.318720042049192,29.9608696285812,2024-01-29 14:29:45
713,713,1706538586,7,5.028597482198748,44.955,2024-01-29 14:29:46
714,714,1706538587,2,12.097208983753353,19.98127971607877,2024-01-29 14:29:47
715,715,1706538588,10,20.838588850344976,24.98996845284256,2024-01-29 14:29:48
716,716,1706538589,2,34.15696657330222,29.99470134237101,2024-01-29 14:29:49
717,717,1706538590,10,,,2024-01-29 14:29:50
718,718,1706538591,6,15.306874744743398,44.31842600012352,2024-01-29 14:29:51
719,719,1706538592,10,11.253444160776953,39.37603813185096,2024-01-29 14:29:52
720,720,1706538594,3,,,2024-01-29 14:29:54
721,721,1706538595,3,11.249999999999986,21.40997633963192,2024-01-29 14:29:55
722,722,1706538596,10,10.00847731999894,39.98105654554583,2024-01-29 14:29:56
723,723,1706538598,6,11.25217311853778,10.63058266369202,2024-01-29 14:29:58
724,724,1706538599,7,26.06950136444297,36.0670527223196,2024-01-29 14:29:59
725,725,1706538600,2,10.409529152298092,38.75296041032977,2024-01-29 14:30:00
